Datastream Name;Device ID;Property Name;Time Of Measure;Value;Unit Of Measurement
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T10:00:00Z;64.1;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T11:00:00Z;59.5;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T12:00:00Z;53.8;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T13:00:00Z;39.8;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T14:00:00Z;35.1;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T15:00:00Z;34.2;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T16:00:00Z;33.5;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T17:00:00Z;33.3;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T18:00:00Z;32.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T19:00:00Z;39.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T20:00:00Z;43.1;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T21:00:00Z;46.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T22:00:00Z;48.4;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-28T23:00:00Z;50.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T00:00:00Z;51.8;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T01:00:00Z;50.3;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T02:00:00Z;49.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T03:00:00Z;51.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T04:00:00Z;57.2;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T05:00:00Z;60.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T06:00:00Z;64;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T07:00:00Z;68.7;Percentage(%)
