date,hurs_CMCC-CM2-SR5,hurs_CNRM-ESM2-1,hurs_EC-Earth3-Veg,hurs_IPSL-CM6A-LR,hurs_MIROC6,hurs_MPI-ESM1-2-HR,hurs_NorESM2-MM,hurs_UKESM1-0-LL,pr_CESM2,pr_CMCC-CM2-SR5,pr_CNRM-ESM2-1,pr_EC-Earth3-Veg,pr_IPSL-CM6A-LR,pr_MIROC6,pr_MPI-ESM1-2-HR,pr_NorESM2-MM,pr_UKESM1-0-LL,tasmax_CNRM-ESM2-1,tasmax_EC-Earth3-Veg,tasmax_IPSL-CM6A-LR,tasmax_MIROC6,tasmax_MPI-ESM1-2-HR,tasmax_NorESM2-MM,tasmax_UKESM1-0-LL,tasmin_CNRM-ESM2-1,tasmin_EC-Earth3-Veg,tasmin_IPSL-CM6A-LR,tasmin_MIROC6,tasmin_MPI-ESM1-2-HR,tasmin_NorESM2-MM,tasmin_UKESM1-0-LL
2010-03-09,66.3461,39.9851,71.2543,63.434,39.7262,50.3198,36.6398,75.2402,-2.77556e-14,2.95062,0.0645694,-2.77556e-14,0.37893,0.828886,-2.77556e-14,-2.77556e-14,3.18484,25.9007,19.3608,20.0907,25.6301,23.2742,21.2066,19.0184,11.8779,10.6053,8.92559,12.7873,9.60244,7.33695,9.99964
2010-03-10,57.4801,62.2645,77.6977,60.096,56.1121,60.9014,49.2647,80.7843,-2.77556e-14,-2.77556e-14,2.29649,0.089105,0.0624931,0.128601,0.383798,-2.77556e-14,3.59185,20.3723,18.6701,19.7956,19.511,22.7144,25.8552,18.6086,12.7717,8.78392,9.84729,10.9835,11.6554,8.99314,12.5547
2010-03-11,50.2508,80.2373,73.3063,65.6524,55.4476,77.0153,78.0217,71.0912,-2.77556e-14,-2.77556e-14,2.43074,0.0227789,0.376025,1.40126,13.9255,0.426941,0.758114,17.4034,19.4638,18.8378,17.8763,15.0791,19.0692,19.299,10.6917,9.65358,8.9572,10.1239,7.40051,11.6088,11.5642
2010-03-12,40.638,57.5263,69.3979,67.2029,61.2412,70.6173,75.2545,53.8494,-2.77556e-14,-2.77556e-14,0.0151859,-2.77556e-14,0.873358,0.403883,6.42311,0.69663,-2.77556e-14,21.7807,21.0031,17.1113,20.7134,14.1997,20.0854,21.3567,10.2291,10.7957,10.1676,9.21428,7.61366,11.9588,9.69433
2010-03-13,36.2189,46.9649,66.4057,67.6694,72.7237,60.4252,56.1128,39.9391,-2.77556e-14,0.0777811,-2.77556e-14,-2.77556e-14,1.49733,3.5333,1.77735,1.14768,-2.77556e-14,24.7237,23.0488,14.9091,17.0657,15.9829,27.1187,23.4903,10.8378,10.8748,8.45625,10.3113,9.01814,11.1171,10.6245
2010-03-14,39.8096,43.2742,53.1023,62.0921,67.5178,49.7472,63.6527,42.0306,-2.77556e-14,0.181615,-2.77556e-14,-2.77556e-14,0.18675,0.0300151,-2.77556e-14,1.03833,-2.77556e-14,26.3087,25.015,17.893,20.2608,21.2466,21.0345,26.781,12.226,9.50345,8.17395,9.24428,11.5544,10.5801,12.7419
2010-03-15,46.0271,37.2725,36.6489,57.0806,76.874,59.9791,67.3167,68.0407,3.55701,0.0500387,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.148397,0.274435,0.333998,4.1019,29.9143,28.2795,19.1913,17.9001,20.1356,17.3547,21.2595,13.266,10.8849,10.7547,10.0041,9.86239,9.50645,13.4738
2010-03-16,39.2231,31.4495,52.953,69.3902,64.8568,66.3742,67.7971,74.8578,0.0158925,-2.77556e-14,-2.77556e-14,0.0430078,0.139218,-2.77556e-14,0.843219,4.45797,6.54076,31.5965,23.0481,20.0791,22.8455,19.1625,16.7812,16.9972,13.6904,13.968,10.0744,9.28681,9.51985,9.42402,12.3995
2010-03-17,32.883,32.7512,72.7449,61.3431,63.9426,60.3514,57.0986,61.393,0.125572,-2.77556e-14,-2.77556e-14,0.461386,-2.77556e-14,-2.77556e-14,0.394636,0.0851723,0.259808,30.5035,20.4801,22.516,23.7511,18.103,16.8054,17.4201,14.6415,13.4009,10.8562,11.348,8.72332,7.6422,9.39362
2010-03-18,46.8467,42.3056,62.3142,62.436,66.8746,62.9798,52.2241,66.3,0.129855,-2.77556e-14,-2.77556e-14,0.0151859,-2.77556e-14,-2.77556e-14,1.13535,3.26028,1.92193,29.212,21.4245,22.3837,22.274,17.3486,18.9137,19.5524,13.6464,12.4236,11.8636,11.2527,8.54634,7.01638,8.43935
2010-03-19,49.9422,64.6194,70.1819,69.8167,69.5155,60.8366,59.2659,71.7974,-2.77556e-14,-2.77556e-14,0.0590833,1.02422,0.174691,0.00750937,3.17103,0.0425441,1.6925,23.1648,20.7312,19.8103,20.3804,20.6609,22.9207,19.2231,12.2477,12.1288,11.3484,10.589,10.0485,11.9919,9.81825
2010-03-20,56.9083,53.9794,62.4543,70.1895,69.1955,62.3078,82.019,69.0927,0.963469,0.0227789,0.00759297,2.51157,0.116736,0.0526629,0.00759297,1.06996,0.243369,26.034,18.3465,19.8977,21.5302,17.0306,16.6643,20.325,11.3216,10.7608,11.0294,10.7828,8.51261,10.2887,9.24108
2010-03-21,55.5499,31.9149,63.2648,69.5134,64.9796,57.6187,65.0067,63.3166,0.153191,0.0313987,-2.77556e-14,1.37384,-2.77556e-14,-2.77556e-14,-2.77556e-14,4.44025,-2.77556e-14,29.3978,18.3134,21.4623,23.2008,20.713,20.2854,22.876,12.8438,8.65961,10.3862,10.9957,7.27026,8.76179,9.88373
2010-03-22,56.9901,44.3228,63.3656,66.9639,50.113,46.4668,64.7065,58.2937,2.9499,0.164884,0.381167,0.856263,-2.77556e-14,-2.77556e-14,0.00759297,0.950174,-2.77556e-14,29.2981,19.2322,24.7287,25.2536,24.2897,21.6067,24.5219,15.094,11.0725,11.664,11.5126,9.93878,10.6792,10.4309
2010-03-23,53.5881,78.0332,59.6656,55.5568,37.0861,43.5643,83.9365,57.2018,0.808509,0.00759297,7.0727,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,1.06792,-2.77556e-14,20.5387,21.6222,29.1081,29.1569,27.4465,17.3022,26.0588,13.3598,10.628,13.4788,13.619,13.5925,10.0661,9.83389
2010-03-24,42.9052,72.2169,66.598,56.1612,26.8572,64.91,72.3639,43.2514,-2.77556e-14,-2.77556e-14,1.77801,0.0324822,-2.77556e-14,0.03598,0.0151859,0.163001,-2.77556e-14,18.5595,19.694,28.2458,31.0246,22.9832,19.1753,27.285,11.2218,11.146,13.7932,19.6235,13.2781,10.3177,12.9327
2010-03-25,34.5199,78.0534,65.3525,53.2063,38.6727,69.7769,64.1547,54.8416,-2.77556e-14,-2.77556e-14,2.40619,0.0151859,-2.77556e-14,1.04143,1.08306,-2.77556e-14,-2.77556e-14,17.9896,20.5916,24.6845,28.7583,20.0953,23.0506,28.362,10.6993,10.9627,13.301,17.2034,12.6806,9.96877,13.2092
2010-03-26,31.3336,64.2174,62.8021,53.1905,57.5898,73.6962,56.8368,48.1829,0.806446,-2.77556e-14,0.00758495,0.0234536,-2.77556e-14,5.43579,5.4371,-2.77556e-14,-2.77556e-14,21.2276,20.7709,22.9948,25.1015,16.5518,25.6888,27.2125,11.0325,10.819,11.7945,14.9445,11.8065,12.3479,13.5277
2010-03-27,28.1872,65.5722,56.2739,71.2931,61.9135,76.6572,51.2646,62.6146,0.0570779,0.00759297,0.05323,0.050235,0.0744136,3.20985,17.5527,-2.77556e-14,0.182467,21.8838,20.622,21.3847,22.3376,15.6906,25.8187,23.352,11.2488,11.9929,11.5646,13.8587,7.68413,12.8614,12.4963
2010-03-28,44.237,64.906,57.2072,63.1747,60.4992,70.8995,53.5946,65.3438,-2.77556e-14,0.0303719,0.0157238,0.0527373,0.167786,1.11109,16.8193,0.00759297,0.0953045,20.6462,21.1536,25.097,26.7007,11.9498,26.8069,24.7577,10.3966,12.4359,12.5653,13.0051,6.51764,13.0195,13.3039
2010-03-29,61.0115,60.0194,55.412,63.0967,69.94,64.3438,56.4191,63.6744,-2.77556e-14,1.43873,-2.77556e-14,-2.77556e-14,0.0455578,0.528693,1.66411,0.0303719,-2.77556e-14,21.4309,22.5211,23.5635,18.5926,14.3241,15.6528,24.1381,10.0342,13.2893,13.0322,9.7655,5.99734,7.6935,12.2621
2010-03-30,72.5069,59.7375,48.8935,59.8275,61.9111,66.9971,51.5584,67.2592,-2.77556e-14,6.5816,-2.77556e-14,-2.77556e-14,0.182236,0.0534084,1.21382,0.00759297,0.00759297,21.87,25.0206,23.9097,20.8433,15.7402,17.194,24.0585,10.4396,9.43215,11.9731,9.10132,6.00736,7.32313,11.2641
2010-03-31,67.7907,57.0071,53.8072,53.7833,49.2781,64.2133,44.1192,67.6516,0.239652,2.77012,-2.77556e-14,0.00759297,-2.77556e-14,1.4308,0.00759297,2.53594,-2.77556e-14,22.4128,21.5841,26.7553,22.9443,17.951,28.1225,25.1602,10.0919,12.3917,12.1752,12.4483,7.02433,11.1565,11.5444
2010-04-01,60.0042,40.4039,61.7174,46.1277,46.8704,55.5824,44.5068,59.554,1.30952,0.00759297,0.0228023,0.0486139,-2.77556e-14,3.26043,-2.77556e-14,0.896965,-2.77556e-14,29.2061,20.566,29.5496,27.1203,21.3987,33.1306,26.8001,12.6764,11.083,14.3332,16.1662,9.70858,16.2201,12.2588
2010-04-02,63.863,55.4342,50.5301,47.0549,60.7108,51.8457,65.3559,49.578,1.21023,1.54182,0.00449396,-2.77556e-14,-2.77556e-14,15.4855,0.00320914,0.548327,-2.77556e-14,27.1811,26.8441,29.5297,20.6078,21.5516,20.6087,30.4775,15.1785,8.54838,13.7815,16.0941,13.7376,11.0729,12.7917
2010-04-03,62.7483,63.334,46.1933,45.7075,73.0543,58.8411,65.8012,27.8139,0.5205,1.83773,0.254781,-2.77556e-14,-2.77556e-14,2.60758,0.0151859,-2.77556e-14,-2.77556e-14,22.6742,27.4583,31.0595,24.3779,24.7518,20.8286,32.6568,13.3542,12.1324,14.383,14.8696,12.8916,9.7763,14.1831
2010-04-04,62.4517,64.434,52.4726,44.7569,71.1146,58.9693,62.7574,21.8342,0.0151859,0.400931,0.0993846,-2.77556e-14,-2.77556e-14,2.74818,0.0289751,-2.77556e-14,-2.77556e-14,20.8044,24.9915,33.1799,21.0897,22.3198,20.5375,34.0937,13.0837,12.466,17.1286,12.462,13.7557,9.78986,15.8602
2010-04-05,49.3979,72.4764,45.0177,44.1267,64.0108,63.9063,63.3166,29.2967,2.06386,0.0889588,1.2881,-2.77556e-14,-2.77556e-14,0.479489,0.101224,-2.77556e-14,0.200811,20.1336,27.3497,34.8825,19.1243,21.8955,21.1157,35.0422,12.9918,12.5406,19.533,11.3473,12.6692,9.87575,19.8314
2010-04-06,39.1552,74.2387,39.7441,47.0836,57.5871,64.1062,62.0652,39.4115,8.5521,0.0303719,2.45491,-2.77556e-14,-2.77556e-14,0.665587,0.156601,-2.77556e-14,2.59686,19.921,28.5395,32.6448,21.1969,22.932,21.3022,33.2618,13.7952,13.9364,18.6185,11.7749,11.2444,10.1522,23.2485
2010-04-07,55.5138,77.5464,48.7484,56.2632,55.9144,40.6264,71.8184,53.3928,4.87308,0.0151859,4.36809,-2.77556e-14,0.0691206,2.45577,-2.77556e-14,4.41071,1.96524,19.7701,26.6502,31.7537,22.8178,28.1554,18.9696,33.6344,13.9024,14.1801,17.752,14.0859,12.5066,9.1702,21.2889
2010-04-08,46.9863,69.0011,50.1849,56.3105,66.4311,26.9775,79.0531,62.5947,3.12063,-2.77556e-14,0.76082,-2.77556e-14,-2.77556e-14,0.047894,-2.77556e-14,9.42611,0.29472,21.9486,28.1699,32.4921,21.2814,33.524,14.8144,25.9496,13.4246,12.592,16.627,11.9988,15.7548,9.58821,15.865
2010-04-09,32.8405,62.5728,36.3685,61.6434,68.3769,25.0093,68.4821,72.029,1.23056,-2.77556e-14,0.0151859,-2.77556e-14,0.211106,0.311652,-2.77556e-14,0.749736,1.10331,24.3374,29.9475,21.3591,19.8057,35.2496,19.5046,20.6804,13.3624,14.5805,12.2852,11.3632,20.286,10.2616,14.6437
2010-04-10,22.2684,61.1932,32.7338,51.9954,68.4535,36.4697,59.9746,64.585,0.188071,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.105656,-2.77556e-14,-2.77556e-14,3.6532,25.7811,32.309,23.651,20.857,31.7182,21.193,19.3473,13.8714,14.2977,11.6591,10.5613,18.2192,10.5598,13.7366
2010-04-11,45.9594,60.3322,27.0462,50.1496,69.0093,33.8445,53.0046,49.9182,0.465377,0.00759297,0.0151859,-2.77556e-14,-2.77556e-14,0.750707,-2.77556e-14,-2.77556e-14,0.0186742,25.5652,34.088,30.4737,19.287,29.1423,23.6434,20.559,14.3701,16.5201,13.7715,10.1777,17.1467,10.7364,13.014
2010-04-12,56.4623,63.7123,21.8926,36.7972,63.1125,39.7351,53.4729,35.3874,0.74225,1.20132,0.658912,-2.77556e-14,-2.77556e-14,2.54588,0.00759297,-2.77556e-14,0.326272,24.3341,37.1087,33.9253,17.3425,29.2084,26.1126,27.0195,14.309,17.0101,16.095,9.43991,16.8291,12.8572,12.4574
2010-04-13,63.2847,68.0164,29.5593,37.539,56.9189,47.2919,58.0198,31.5179,0.608184,5.51708,1.13478,-2.77556e-14,0.0394443,0.00759297,-2.77556e-14,-2.77556e-14,2.58284,23.1848,34.07,31.6362,20.2265,27.0218,24.5811,29.6209,14.3529,18.3617,15.2351,8.76236,16.2667,11.7982,17.4523
2010-04-14,84.974,70.28,40.7464,52.0604,58.4842,56.3702,52.0626,57.9062,0.314583,7.36917,1.35743,-2.77556e-14,0.047182,-2.77556e-14,0.0151859,0.350694,0.243575,22.6309,29.5304,21.7721,21.9153,25.1962,27.7397,23.6638,14.3255,16.782,13.257,10.1139,13.9712,13.3252,15.8915
2010-04-15,75.3293,72.0369,45.2292,50.861,59.5099,49.5115,43.9051,59.3153,0.150186,1.89106,1.16908,-2.77556e-14,-2.77556e-14,0.00203176,-2.77556e-14,0.122747,0.0698263,23.3537,28.6894,24.3372,22.2766,25.3955,29.3434,22.6317,14.2971,13.8044,12.5116,10.958,13.2175,16.4265,14.4785
2010-04-16,66.4242,73.0629,43.9007,38.9067,51.9624,47.2017,51.7262,61.4286,0.00759297,0.178925,4.10307,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,22.6934,29.7757,30.4134,24.8334,26.782,27.7925,23.1467,14.2067,15.2717,13.6684,12.0732,13.0497,14.6396,13.4799
2010-04-17,59.077,88.1398,51.4215,23.7708,50.637,54.5065,62.469,63.033,0.0151859,-2.77556e-14,9.11532,0.0299157,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0292228,-2.77556e-14,19.7321,24.0497,35.83,26.4749,26.1839,25.8028,25.9747,14.3859,14.6378,18.7585,12.7774,13.9319,13.4678,13.4574
2010-04-18,47.9466,70.9102,60.1148,56.2186,44.5403,52.5416,64.2462,48.1958,0.0760088,-2.77556e-14,0.26383,0.00120751,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.819854,23.5355,22.6716,25.6141,26.7568,26.5057,23.7303,30.1999,14.4238,13.8133,15.2729,12.698,12.8125,13.1835,16.1797
2010-04-19,48.0981,66.0109,55.5499,81.7255,37.5674,44.6615,41.8526,59.2052,-2.77556e-14,-2.77556e-14,0.0151859,-2.77556e-14,9.02941,-2.77556e-14,-2.77556e-14,0.413684,0.164587,26.7259,26.2417,18.7807,28.5705,28.3569,30.3261,23.7131,14.1821,12.5274,12.6225,13.9352,13.5004,13.897,14.139
2010-04-20,59.2919,57.752,49.1377,68.8735,37.8196,34.7715,38.6214,55.3663,0.610123,0.8648,0.00759297,-2.77556e-14,0.47934,-2.77556e-14,-2.77556e-14,1.78566,-2.77556e-14,31.0677,29.2728,22.7046,30.1098,31.0811,31.8768,23.9284,15.7451,14.1041,13.5523,13.831,13.4633,16.3339,13.6026
2010-04-21,75.3076,62.595,34.9559,59.2116,24.6169,21.6022,64.8099,51.3276,-2.77556e-14,7.19973,0.0461738,0.109869,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0787037,27.8816,35.4853,25.7381,33.1352,35.6604,23.4592,24.0912,16.1151,17.6789,13.2308,15.25,16.5899,13.3554,13.0844
2010-04-22,69.1678,58.1466,60.6373,45.4354,28.6259,14.7108,59.8376,47.1074,0.494332,0.12346,0.0955698,0.113533,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0303719,25.8768,23.3573,28.8164,32.4447,40.2391,23.2832,23.42,14.0464,14.025,14.7433,17.0143,22.1208,12.2575,13.37
2010-04-23,50.7975,55.0721,62.4617,40.3063,54.2998,15.6338,47.5535,60.2265,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.13809,-2.77556e-14,0.204424,-2.77556e-14,-2.77556e-14,0.084759,26.5086,24.3064,31.0114,24.0403,39.8643,27.1535,23.7208,13.1192,12.7251,16.0598,13.508,24.2218,12.2954,12.9966
2010-04-24,31.0798,55.4334,63.0159,42.0344,54.3903,43.2312,44.4057,54.6092,0.0458461,0.00874272,-2.77556e-14,0.0250192,-2.77556e-14,0.183907,-2.77556e-14,-2.77556e-14,-2.77556e-14,28.6651,26.8148,33.3394,25.5934,31.8716,29.2948,25.979,14.0343,13.6072,16.652,13.1289,16.2646,13.884,13.201
2010-04-25,24.4335,50.4982,65.6377,37.9183,56.0526,54.4286,64.9679,48.111,0.0368822,-2.77556e-14,-2.77556e-14,0.183922,-2.77556e-14,0.011793,-2.77556e-14,-2.77556e-14,0.152164,30.3591,25.8258,33.2131,23.3572,26.1307,24.6458,28.5732,16.2863,14.1773,16.9052,12.8464,15.2366,12.6273,15.9199
2010-04-26,23.8793,50.8556,69.2957,34.6032,59.3554,35.9934,65.1117,58.8976,-2.77556e-14,-2.77556e-14,0.0545827,2.88464,-2.77556e-14,0.116358,-2.77556e-14,0.0151859,24.0564,28.6481,25.5712,30.8209,21.2045,33.6224,25.6817,25.6428,17.2679,14.1935,16.7451,12.0615,14.7713,13.1656,17.8504
2010-04-27,26.8503,51.7769,70.9041,39.4609,56.8233,41.7822,56.0389,70.5679,0.0318815,-2.77556e-14,0.0997254,1.62427,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,1.77255,28.7345,26.0804,31.8223,24.1706,30.935,26.4612,22.603,18.3282,15.0769,16.0119,11.8941,16.2226,12.7221,15.7685
2010-04-28,21.1374,52.3468,64.8814,34.6997,55.7853,46.9465,39.3378,68.1895,-2.77556e-14,0.0151859,0.0586938,0.0812001,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,2.19132,30.2934,26.5297,33.8543,25.4194,30.5061,30.3802,21.3316,18.8007,15.3635,18.3813,13.2291,15.8019,14.2293,14.3712
2010-04-29,21.6875,54.5226,60.0676,40.2225,52.3931,57.4495,26.2924,55.7183,-2.77556e-14,0.0151859,0.641265,0.076017,-2.77556e-14,-2.77556e-14,1.06155,0.0591864,-2.77556e-14,31.1445,26.1528,31.6351,27.2139,21.178,34.2406,26.7002,19.1438,16.1604,17.246,13.6388,14.5498,18.2468,14.0754
2010-04-30,41.702,51.8539,57.1093,35.6385,44.3091,58.399,21.4091,50.1539,-2.77556e-14,0.308696,0.00759297,0.0303719,-2.77556e-14,0.293039,0.491556,0.00706531,1.17198,30.9258,26.4922,35.1192,26.8987,23.4136,36.524,30.6301,18.874,15.7931,16.688,14.6055,13.8901,21.0201,18.7141
2010-05-01,36.1638,55.3394,52.6596,49.8732,41.46,55.6131,30.4764,46.658,-2.77556e-14,0.0509227,0.510785,-2.77556e-14,-2.77556e-14,0.152746,-2.77556e-14,0.00192671,0.095381,27.6671,28.0858,25.0407,28.183,24.3496,35.469,29.0457,18.4779,15.5242,16.301,15.2081,13.2498,17.9852,19.3575
2010-05-02,38.3903,53.8166,54.4468,40.5974,56.4084,50.2713,54.3246,56.8807,-2.77556e-14,-2.77556e-14,0.073874,-2.77556e-14,0.022821,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.06751,29.4511,29.2848,27.7783,25.9958,24.1428,26.6553,25.9813,17.5289,15.7329,15.2603,14.0571,13.5718,14.8296,17.582
2010-05-03,33.9928,49.2294,50.5687,27.7738,58.4005,32.5361,52.1806,57.4231,-2.77556e-14,-2.77556e-14,0.0151859,-2.77556e-14,-2.77556e-14,0.00759297,0.00759297,-2.77556e-14,0.0658559,31.1598,30.468,33.2742,24.9277,30.9015,26.3819,23.3305,18.6477,17.2942,17.3021,13.4096,13.6093,13.5249,16.5389
2010-05-04,25.601,59.6418,39.4972,35.0556,56.1625,41.1416,34.892,55.5149,-2.77556e-14,-2.77556e-14,0.771559,-2.77556e-14,0.181716,0.00759297,-2.77556e-14,-2.77556e-14,0.0237913,27.4373,31.2423,34.0192,25.5537,29.1269,32.6352,25.1052,18.6984,17.0562,15.6152,14.033,16.9643,14.3725,15.7496
2010-05-05,18.0632,54.4956,50.7434,44.3987,46.9876,50.1037,18.6276,51.0856,-2.77556e-14,-2.77556e-14,0.0362302,0.100815,0.123159,0.0151859,-2.77556e-14,-2.77556e-14,-2.77556e-14,29.9613,26.7388,23.3052,29.1632,25.6273,35.9204,29.8715,17.5166,16.8491,14.2407,14.3438,15.791,20.7205,16.3374
2010-05-06,16.063,43.4818,58.5857,35.5445,49.2433,48.4157,17.5443,48.3796,-2.77556e-14,0.144111,-2.77556e-14,0.00759297,-2.77556e-14,0.0194226,-2.77556e-14,-2.77556e-14,-2.77556e-14,34.3649,26.6252,27.6346,29.1473,27.424,37.8636,32.5944,18.2048,15.2446,14.283,15.8456,14.8172,21.7427,18.4743
2010-05-07,48.2415,52.5763,54.569,48.7208,53.2679,29.0008,29.4143,29.9775,-2.77556e-14,0.0282424,-2.77556e-14,0.0397513,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,0.184244,30.5052,25.213,26.0222,26.3762,31.2853,35.8705,35.6954,17.9581,14.7943,15.0605,14.9734,15.4191,20.178,22.7634
2010-05-08,52.075,49.8057,51.4669,46.0352,48.185,16.4568,49.4792,42.853,0.037824,0.0112322,-2.77556e-14,0.0084182,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0273919,0.358799,30.8495,26.2551,27.4121,29.0654,35.2167,31.0448,36.2051,17.0397,14.9885,14.0079,15.2803,20.3559,17.2131,23.8756
2010-05-09,50.9046,48.4791,49.0468,31.6896,48.4444,42.1948,60.7075,49.8692,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0303719,0.00759297,0.00707475,-2.77556e-14,31.5852,28.4254,34.1105,28.1541,30.781,28.0833,32.3236,17.2824,13.5958,17.122,17.0953,17.2464,16.8273,20.3815
2010-05-10,48.817,52.2591,42.3638,19.16,52.6719,49.3125,75.7473,45.5783,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0647972,-2.77556e-14,-2.77556e-14,28.7337,30.4063,39.255,29.0555,28.7334,26.4559,32.8963,17.3338,16.1823,22.1568,16.2348,16.0002,16.3573,18.8255
2010-05-11,43.383,46.4949,40.5137,33.2272,47.6547,48.0511,68.4212,42.8838,0.00759297,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,0.0455826,-2.77556e-14,-2.77556e-14,30.6874,30.6006,29.6931,31.1151,30.1821,26.9492,30.16,16.4112,16.703,18.9487,16.1334,15.0061,16.5336,17.9884
2010-05-12,30.4172,41.1123,57.9938,39.4008,39.2607,39.9917,53.4514,41.7939,0.221596,0.0138365,-2.77556e-14,0.483668,0.0455578,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,32.5409,24.5775,30.1252,35.112,32.8861,28.0007,30.062,17.7012,15.6531,18.276,18.4819,16.86,15.0092,16.8329
2010-05-13,21.2662,38.4664,59.6254,50.3321,38.5688,24.9886,47.3079,51.0983,0.481502,-2.77556e-14,-2.77556e-14,0.798816,0.139305,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,35.2221,24.8825,30.8935,34.2706,37.9419,28.3917,29.9548,18.86,15.9028,17.7996,19.6235,19.6184,14.4488,17.751
2010-05-14,56.2706,37.8977,58.0386,54.2381,32.264,37.1695,41.3522,58.1848,0.0350444,1.06792,-2.77556e-14,0.140513,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,0.00759297,36.3779,25.0553,27.19,37.4616,34.8425,30.6163,25.8013,20.6272,14.724,16.9754,19.2743,18.9337,14.7945,15.6734
2010-05-15,58.5501,50.0614,48.7464,49.9254,19.6753,54.4582,31.5581,48.1982,-2.77556e-14,0.430066,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,0.309029,-2.77556e-14,-2.77556e-14,32.05,27.0667,26.4887,42.4688,31.0768,34.7637,27.9373,19.0964,14.7158,15.4588,23.0564,17.5097,18.5329,15.0336
2010-05-16,55.4007,53.1053,46.9322,49.5293,20.4692,51.0468,20.5925,47.0127,0.00759297,0.0659715,0.00759297,-2.77556e-14,-2.77556e-14,0.142005,0.0869889,-2.77556e-14,-2.77556e-14,29.2757,28.924,26.3663,37.6579,32.9049,38.8356,29.3385,17.8465,15.1215,15.1331,24.8202,16.8976,21.5987,15.711
2010-05-17,47.2477,50.9095,46.6322,51.0231,31.8135,40.8468,35.5916,56.6967,0.00759297,-2.77556e-14,0.189351,-2.77556e-14,-2.77556e-14,0.0455578,-2.77556e-14,0.166973,0.00759297,26.511,31.8325,25.7596,37.1016,34.4626,35.6937,29.3616,17.2951,15.7441,15.9166,22.647,17.6377,19.623,16.5797
2010-05-18,33.0665,53.5973,38.2302,48.1853,30.9729,50.0321,49.9994,57.438,-2.77556e-14,-2.77556e-14,0.504471,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.029949,0.641951,0.0130198,23.1177,34.6467,26.9518,38.7967,29.8607,29.1793,27.8652,15.7431,18.2233,15.2808,21.8413,19.0823,16.7494,16.9938
2010-05-19,47.5867,57.9532,41.1158,44.4397,25.0513,44.2642,41.4336,58.2313,-2.77556e-14,-2.77556e-14,0.509258,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00222793,-2.77556e-14,24.7907,34.2939,28.1224,39.2507,29.936,31.4416,29.9357,15.1177,18.7423,15.3187,22.6306,18.1179,15.699,16.3634
2010-05-20,49.2302,59.2262,49.9787,45.1001,17.6122,46.6294,36.7755,51.9452,0.381574,-2.77556e-14,0.534887,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.743926,0.103796,-2.77556e-14,25.4095,30.5951,27.8866,41.9285,30.9386,34.1646,31.3973,15.4246,17.071,15.8402,23.944,19.0131,19.9341,17.1162
2010-05-21,35.4697,54.2323,50.1869,52.3988,28.4125,54.3816,56.9323,44.5024,0.00759297,0.175749,0.00759297,-2.77556e-14,-2.77556e-14,0.816781,-2.77556e-14,-2.77556e-14,-2.77556e-14,28.8415,29.5246,25.4683,34.8084,29.8819,30.0996,32.4692,16.0765,16.7423,15.5228,24.4099,17.9984,17.9534,17.5658
2010-05-22,40.2362,52.1921,45.0673,49.307,48.1018,67.3917,56.1903,39.6799,-2.77556e-14,0.717093,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.166263,1.03259,-2.77556e-14,-2.77556e-14,30.1258,27.356,27.3256,34.3463,25.6422,29.6024,33.3841,17.0116,15.5584,15.2012,20.4285,17.6059,17.4598,17.1737
