"TIME";"Date";"Hour";"Irr_vol_m3";"Irr_deficit_m3";"Soil_moisture"
2024-10-29 11:00:00;"2024-10-29";11;10.1615915694849;7.11311409863941;26.1834467810936
2024-10-29 12:00:00;"2024-10-29";12;10.4037609239273;7.28263264674912;26.1396810484901
2024-10-29 13:00:00;"2024-10-29";13;10.6307106673817;7.44149746716721;26.0986920931427
2024-10-29 14:00:00;"2024-10-29";14;10.8424573767154;7.58972016370077;26.0604795903234
2024-10-29 15:00:00;"2024-10-29";15;11.0087399224458;7.70611794571205;26.0296343181772
2024-10-29 16:00:00;"2024-10-29";16;11.1448585795585;7.80140100569093;26.0065521986322
2024-10-29 17:00:00;"2024-10-29";17;11.250705014351;7.87549351004571;25.9885143042225
2024-10-29 18:00:00;"2024-10-29";18;11.356412563305;7.94948879431351;25.9679955420464
2024-10-29 19:00:00;"2024-10-29";19;11.416914717554;7.99184030228777;25.9584316883711
2024-10-29 20:00:00;"2024-10-29";20;11.4168225984613;7.99177581892288;25.9565649965491
2024-10-29 21:00:00;"2024-10-29";21;11.416825226126;7.99177765828818;25.9566182416254
2024-10-29 22:00:00;"2024-10-29";22;11.416827893099;7.99177952516931;25.9566722833163
2024-10-29 23:00:00;"2024-10-29";23;11.416830599363;7.99178141955413;25.9567271212742
2024-10-29 00:00:00;"2024-10-29";0;11.4168333449007;7.99178334143047;25.9567827551519
2024-10-30 01:00:00;"2024-10-30";1;11.5320037393696;8.07240261755871;25.9568391846023
2024-10-30 02:00:00;"2024-10-30";2;11.5320077000068;8.07240539000473;25.9569186393446
2024-10-30 03:00:00;"2024-10-30";3;11.6075527860492;8.12528695023445;25.9435928936115
2024-10-30 04:00:00;"2024-10-30";4;11.7585946790185;8.23101627531296;25.9165287666601
2024-10-30 05:00:00;"2024-10-30";5;11.9850772514518;8.38955407601626;25.8757229578535
2024-10-30 06:00:00;"2024-10-30";6;12.2869159262125;8.60084114834872;25.8211724574905
2024-10-30 07:00:00;"2024-10-30";7;12.5133209943452;8.75932469604161;25.7825441503229
2024-10-30 08:00:00;"2024-10-30";8;12.784759297912;8.94933150853838;25.7336304537553
2024-10-30 09:00:00;"2024-10-30";9;13.0409351630914;9.12865461416398;25.6861884428309
2024-10-30 10:00:00;"2024-10-30";10;13.2971577564972;9.30801042954804;25.641469223349
2024-10-30 11:00:00;"2024-10-30";11;13.5532763360487;9.48729343523408;25.5967716747056
2024-10-30 12:00:00;"2024-10-30";12;13.794074744898;9.65585232142863;25.5520946434203
2024-10-30 13:00:00;"2024-10-30";13;14.0349413051359;9.82445891359514;25.5101369921944
2024-10-30 14:00:00;"2024-10-30";14;14.2605050897982;9.98235356285876;25.4681976002844
2024-10-30 15:00:00;"2024-10-30";15;14.4409195055801;10.1086436539061;25.4350676522555
2024-10-30 16:00:00;"2024-10-30";16;14.5913687359919;10.2139581151943;25.4097329162374
2024-10-30 17:00:00;"2024-10-30";17;14.6964995723475;10.2875497006433;25.3894960336601
2024-10-30 18:00:00;"2024-10-30";18;14.8167825762899;10.3717478034029;25.3687780275036
2024-10-30 19:00:00;"2024-10-30";19;14.8768566054425;10.4137996238097;25.357526557488
2024-10-30 20:00:00;"2024-10-30";20;14.8768012514791;10.4137608760354;25.3566856558779
2024-10-30 21:00:00;"2024-10-30";21;14.8768112303121;10.4137678612184;25.3568372460253
2024-10-30 22:00:00;"2024-10-30";22;14.87682080173;10.413774561211;25.3569826478169
2024-10-30 23:00:00;"2024-10-30";23;14.8768299703572;10.41378097925;25.3571219314091
2024-10-30 00:00:00;"2024-10-30";0;14.8768387408611;10.4137871186028;25.3572551676173
2024-10-31 01:00:00;"2024-10-31";1;15.0221189303903;10.5154832512732;25.3573824279119
2024-10-31 02:00:00;"2024-10-31";2;15.0221675234906;10.5155172664435;25.3581135005578
2024-10-31 03:00:00;"2024-10-31";3;15.0822181985339;10.5575527389737;25.3467130402034
2024-10-31 04:00:00;"2024-10-31";4;15.2175320095156;10.6522724066609;25.3243745459485
